id_campaign	id_domain	id_date	id_hour	id_lineitem	id_creative	id_exchange	id_country	id_currcode	id_content	id_utw	ENTRY_DATE	HAS_CC	RAND99	sum(num_bids)	sum(num_clicks)	sum(num_impressions)	sum(num_conversions)	sum(num_conv_post_view)	sum(num_conv_post_click)	sum(imp_bid_amount)	sum(imp_cost)
1666	boston.cbslocal.com	2012-10-15	6	1887962761	193054	4	233	0	4	4	2012-10-15	0	61	1	0	0	0	0	0	0	0
1666	boycool.com	2012-10-15	6	1887962748	192969	4	233	0	4	4	2012-10-15	0	87	1	0	1	0	0	0	0.0035	0.002934
1666	boycool.com	2012-10-15	6	1887962755	193035	4	233	0	4	4	2012-10-15	0	19	1	0	0	0	0	0	0	0
1666	boycool.com	2012-10-15	6	1887962755	193036	4	233	0	4	4	2012-10-15	0	55	1	0	0	0	0	0	0	0
1666	boycool.com	2012-10-15	6	1887962761	193053	4	233	0	4	4	2012-10-15	0	91	1	0	0	0	0	0	0	0
1666	boycool.com	2012-10-15	6	1887966392	192988	4	233	0	4	94	2012-10-15	0	91	1	0	0	0	0	0	0	0
1666	brainyquote.com	2012-10-15	6	1887962757	193041	4	233	0	4	4	2012-10-15	0	81	1	0	0	0	0	0	0	0
1666	brainz.org	2012-10-15	6	1887962755	193035	4	233	0	4	4	2012-10-15	0	7	1	0	1	0	0	0	0.0035	0.0025
1666	brainz.org	2012-10-15	6	1887962755	193036	4	233	0	4	4	2012-10-15	0	78	1	0	1	0	0	0	0.0035	0.00286
1666	brainz.org	2012-10-15	6	1887962758	193044	4	233	0	4	4	2012-10-15	0	62	1	0	1	0	0	0	0.0035	0.00267
1666	brainz.org	2012-10-15	6	1887962759	193047	4	233	0	4	4	2012-10-15	0	48	2	0	1	0	0	0	0.0035	0.00191
1666	brainz.org	2012-10-15	6	1887962759	193048	4	233	0	4	4	2012-10-15	0	72	1	0	0	0	0	0	0	0
1666	brainz.org	2012-10-15	6	1887962760	193050	4	233	0	4	4	2012-10-15	0	25	1	0	1	0	0	0	0.0035	0.0028
1666	brainz.org	2012-10-15	6	1887962760	193051	4	233	0	4	4	2012-10-15	0	53	1	0	0	0	0	0	0	0
1666	brainz.org	2012-10-15	6	1887962761	193053	4	233	0	4	4	2012-10-15	0	8	1	0	0	0	0	0	0	0
1666	brainz.org	2012-10-15	6	1887966392	192978	4	233	0	4	94	2012-10-15	0	23	2	0	0	0	0	0	0	0
1666	brainz.org	2012-10-15	6	1887966392	192979	4	233	0	4	94	2012-10-15	0	67	2	0	0	0	0	0	0	0
1666	brainz.org	2012-10-15	6	1887966392	192981	4	233	0	4	94	2012-10-15	0	11	2	0	0	0	0	0	0	0
1666	brainz.org	2012-10-15	6	1887966392	192984	4	233	0	4	94	2012-10-15	0	53	1	0	0	0	0	0	0	0
1666	brainz.org	2012-10-15	6	1887966392	192994	4	233	0	4	94	2012-10-15	0	35	1	0	0	0	0	0	0	0
1666	brainz.org	2012-10-15	6	1887966392	192996	4	233	0	4	94	2012-10-15	0	14	3	0	0	0	0	0	0	0
1666	brainz.org	2012-10-15	6	1887966392	192999	4	233	0	4	94	2012-10-15	0	67	1	0	0	0	0	0	0	0
1666	brainz.org	2012-10-15	6	1887966392	193002	4	233	0	4	94	2012-10-15	0	97	1	0	0	0	0	0	0	0
1666	brainz.org	2012-10-15	6	1887966392	193003	4	233	0	4	94	2012-10-15	0	94	1	0	0	0	0	0	0	0
1666	brainz.org	2012-10-15	6	1887966392	193006	4	233	0	4	94	2012-10-15	0	62	1	0	0	0	0	0	0	0
1666	brainz.org	2012-10-15	6	1887966392	193009	4	233	0	4	94	2012-10-15	0	68	1	0	0	0	0	0	0	0
1666	brainz.org	2012-10-15	6	1887966392	193011	4	233	0	4	94	2012-10-15	0	60	2	0	0	0	0	0	0	0
1666	brainz.org	2012-10-15	6	1887966392	193018	4	233	0	4	94	2012-10-15	0	94	1	0	0	0	0	0	0	0
1666	brilliantriches.com	2012-10-15	6	1887962748	192968	4	233	0	4	4	2012-10-15	0	33	1	0	1	0	0	0	0.0035	0.00251
1666	brilliantriches.com	2012-10-15	6	1887962748	192969	4	233	0	4	4	2012-10-15	0	93	2	0	2	0	0	0	0.007	0.005050000000000001
1666	brilliantriches.com	2012-10-15	6	1887962755	193034	4	233	0	4	4	2012-10-15	0	25	1	0	0	0	0	0	0	0
1666	brilliantriches.com	2012-10-15	6	1887962755	193036	4	233	0	4	4	2012-10-15	0	24	1	0	1	0	0	0	0.0035	0.00156
1666	brilliantriches.com	2012-10-15	6	1887962756	193037	4	233	0	4	4	2012-10-15	0	48	1	0	1	0	0	0	0.0035	0.00108
1666	brilliantriches.com	2012-10-15	6	1887962757	193042	4	233	0	4	4	2012-10-15	0	68	1	0	1	0	0	0	0.0035	0.00177
1666	brilliantriches.com	2012-10-15	6	1887962758	193045	4	233	0	4	4	2012-10-15	0	97	1	0	1	0	0	0	0.0035	0.00114
1666	brilliantriches.com	2012-10-15	6	1887962759	193046	4	233	0	4	4	2012-10-15	0	81	1	0	1	0	0	0	0.0035	0.0027
1666	brilliantriches.com	2012-10-15	6	1887962760	193050	4	233	0	4	4	2012-10-15	0	13	1	0	1	0	0	0	0.0035	0.00314
1666	brilliantriches.com	2012-10-15	6	1887962760	193051	4	233	0	4	4	2012-10-15	0	24	1	0	1	0	0	0	0.0035	0.00225
1666	brilliantriches.com	2012-10-15	6	1887962761	193052	4	233	0	4	4	2012-10-15	0	55	1	0	1	0	0	0	0.0035	0.00153
1666	brilliantriches.com	2012-10-15	6	1887962761	193053	4	233	0	4	4	2012-10-15	0	79	1	0	1	0	0	0	0.0035	0.0018
1666	brilliantriches.com	2012-10-15	6	1887966392	192980	4	233	0	4	94	2012-10-15	0	83	1	0	1	0	0	0	0.00115	0.00102
1666	broadtraveling.com	2012-10-15	6	1887962748	192970	4	233	0	4	46	2012-10-15	0	34	2	0	2	0	0	0	0.006	0.00294
1666	broadtraveling.com	2012-10-15	6	1887962755	193035	4	233	0	4	4	2012-10-15	0	6	1	0	1	0	0	0	0.0035	0.00231
1666	broadtraveling.com	2012-10-15	6	1887962757	193042	4	233	0	4	4	2012-10-15	0	21	1	0	1	0	0	0	0.0035	0.00169
1666	broadtraveling.com	2012-10-15	6	1887962760	193050	4	233	0	4	4	2012-10-15	0	20	1	0	0	0	0	0	0	0
1666	broadtraveling.com	2012-10-15	6	1887962760	193051	4	233	0	4	4	2012-10-15	0	66	1	0	0	0	0	0	0	0
1666	broadtraveling.com	2012-10-15	6	1887962761	193054	4	233	0	4	4	2012-10-15	0	37	1	0	0	0	0	0	0	0
1666	broadtraveling.com	2012-10-15	6	1887966392	193003	4	233	0	4	94	2012-10-15	0	23	1	0	0	0	0	0	0	0
1666	businessfreshies.com	2012-10-15	6	1887962757	193041	4	233	0	4	4	2012-10-15	0	27	1	0	1	0	0	0	0.0035	0.002865
1666	businessfreshies.com	2012-10-15	6	1887962758	193044	4	233	0	4	4	2012-10-15	0	97	1	0	0	0	0	0	0	0
1666	businessfreshies.com	2012-10-15	6	1887962758	193045	4	233	0	4	4	2012-10-15	0	6	1	0	1	0	0	0	0.0035	0.002865
1666	bustedcoverage.com	2012-10-15	6	1887962758	193045	4	233	0	4	4	2012-10-15	0	36	1	0	1	0	0	0	0.0035	0.00202
1666	bustedcoverage.com	2012-10-15	6	1887966392	192975	4	233	0	4	94	2012-10-15	0	14	2	0	2	0	0	0	0.0023	0.0017300000000000002
1666	bustedcoverage.com	2012-10-15	6	1887966392	192978	4	233	0	4	94	2012-10-15	0	72	1	0	1	0	0	0	0.00115	0.00106
1666	bustedcoverage.com	2012-10-15	6	1887966392	192979	4	233	0	4	94	2012-10-15	0	20	2	0	1	0	0	0	0.00115	0.00057
1666	bustedcoverage.com	2012-10-15	6	1887966392	192982	4	233	0	4	94	2012-10-15	0	85	1	0	1	0	0	0	0.00115	0.00106
1666	bustedcoverage.com	2012-10-15	6	1887966392	192984	4	233	0	4	94	2012-10-15	0	63	1	0	1	0	0	0	0.00115	0.00105
1666	bustedcoverage.com	2012-10-15	6	1887966392	192989	4	233	0	4	94	2012-10-15	0	61	1	0	1	0	0	0	0.00115	0.00098
1666	bustedcoverage.com	2012-10-15	6	1887966392	192993	4	233	0	4	94	2012-10-15	0	15	1	0	1	0	0	0	0.00115	0.00105
1666	bustedcoverage.com	2012-10-15	6	1887966392	192997	4	233	0	4	94	2012-10-15	0	92	1	0	1	0	0	0	0.00115	0.00072
1666	bustedcoverage.com	2012-10-15	6	1887966392	192998	4	233	0	4	94	2012-10-15	0	18	1	0	1	0	0	0	0.00115	0.00105
1666	bustedcoverage.com	2012-10-15	6	1887966392	192999	4	233	0	4	94	2012-10-15	0	15	4	0	4	0	0	0	0.0046	0.00411
1666	bustedcoverage.com	2012-10-15	6	1887966392	193000	4	233	0	4	94	2012-10-15	0	21	1	0	1	0	0	0	0.00115	0.00093
1666	bustedcoverage.com	2012-10-15	6	1887966392	193002	4	233	0	4	94	2012-10-15	0	61	3	0	3	0	0	0	0.00345	0.0029
1666	bustedcoverage.com	2012-10-15	6	1887966392	193003	4	233	0	4	94	2012-10-15	0	43	4	0	4	0	0	0	0.0046	0.0026999999999999997
1666	bustedcoverage.com	2012-10-15	6	1887966392	193006	4	233	0	4	94	2012-10-15	0	32	1	0	1	0	0	0	0.00115	0.00094
1666	bustedcoverage.com	2012-10-15	6	1887966392	193008	4	233	0	4	94	2012-10-15	0	32	2	0	2	0	0	0	0.0023	0.00212
1666	bustedcoverage.com	2012-10-15	6	1887966392	193011	4	233	0	4	94	2012-10-15	0	65	2	0	2	0	0	0	0.0023	0.0017500000000000003
1666	bustedcoverage.com	2012-10-15	6	1887966392	193012	4	233	0	4	94	2012-10-15	0	30	1	0	1	0	0	0	0.00115	0.00096
1666	bustedcoverage.com	2012-10-15	6	1887966392	193014	4	233	0	4	94	2012-10-15	0	57	1	0	1	0	0	0	0.00115	0.00105
1666	bustedcoverage.com	2012-10-15	6	1887966392	193017	4	233	0	4	94	2012-10-15	0	92	2	0	2	0	0	0	0.0023	0.00171
1666	buzzdock.com	2012-10-15	6	1887962748	192969	4	233	0	4	4	2012-10-15	0	66	2	0	2	0	0	0	0.007	0.0024000000000000002
1666	buzzdock.com	2012-10-15	6	1887962748	192970	4	233	0	4	46	2012-10-15	0	21	1	0	1	0	0	0	0.003	0.00087
1666	buzzdock.com	2012-10-15	6	1887962759	193047	4	233	0	4	4	2012-10-15	0	90	1	0	1	0	0	0	0.0035	0.00167
1666	buzzdock.com	2012-10-15	6	1887962760	193049	4	233	0	4	4	2012-10-15	0	24	1	0	1	0	0	0	0.0035	0.00126
1666	buzzdock.com	2012-10-15	6	1887964499	193032	4	233	0	4	7	2012-10-15	0	76	1	0	1	0	0	0	0.001	0.00035
1666	buzzdock.com	2012-10-15	6	1887964499	193033	4	233	0	4	7	2012-10-15	0	10	5	0	5	0	0	0	0.005	0.00198
1666	buzzdock.com	2012-10-15	6	1887964502	193056	4	233	0	4	7	2012-10-15	0	7	1	0	1	0	0	0	0.001	0.00031
1666	buzzdock.com	2012-10-15	6	1887966392	192975	4	233	0	4	94	2012-10-15	0	7	1	0	1	0	0	0	0.00115	0.001149
1666	buzzdock.com	2012-10-15	6	1887966392	192985	4	233	0	4	94	2012-10-15	0	18	1	0	1	0	0	0	0.00115	0.00055
1666	buzzdock.com	2012-10-15	6	1887966392	192987	4	233	0	4	94	2012-10-15	0	71	1	0	0	0	0	0	0	0
1666	buzzdock.com	2012-10-15	6	1887966392	192993	4	233	0	4	94	2012-10-15	0	37	1	0	1	0	0	0	0.00115	0.00053
1666	buzzdock.com	2012-10-15	6	1887966392	192996	4	233	0	4	94	2012-10-15	0	67	1	0	1	0	0	0	0.00115	0.001149
1666	buzzdock.com	2012-10-15	6	1887966392	193000	4	233	0	4	94	2012-10-15	0	71	1	0	1	0	0	0	0.00115	0.00062
1666	buzzdock.com	2012-10-15	6	1887966392	193005	4	233	0	4	94	2012-10-15	0	23	1	0	1	0	0	0	0.00115	0.001103
1666	cadillac.com	2012-10-15	6	1887963154	192970	4	233	0	4	0	2012-10-15	0	83	1	0	1	0	0	0	0.001	0.000994
1666	cadillac.com	2012-10-15	6	1887963154	192973	4	233	0	4	0	2012-10-15	0	13	1	0	0	0	0	0	0	0
1666	cadillac.com	2012-10-15	6	1887963154	193039	4	233	0	4	0	2012-10-15	0	49	2	0	2	0	0	0	0.002	0.0011380000000000001
1666	cadillac.com	2012-10-15	6	1887963154	193042	4	233	0	4	0	2012-10-15	0	18	3	0	3	0	0	0	0.003	0.0025310000000000003
1666	cadillac.com	2012-10-15	6	1887963154	193057	4	233	0	4	0	2012-10-15	0	46	1	0	1	0	0	0	0.001	0.000614
1666	camaroz28.com	2012-10-15	6	1887963154	193019	4	233	0	4	0	2012-10-15	0	63	2	0	0	0	0	0	0	0
1666	camaroz28.com	2012-10-15	6	1887963154	193025	4	233	0	4	0	2012-10-15	0	17	1	0	0	0	0	0	0	0
1666	camaroz28.com	2012-10-15	6	1887963154	193031	4	233	0	4	0	2012-10-15	0	79	1	0	0	0	0	0	0	0
1666	camaroz28.com	2012-10-15	6	1887963154	193055	4	233	0	4	0	2012-10-15	0	8	1	0	0	0	0	0	0	0
1666	car2take.com	2012-10-15	6	1887962756	193039	4	233	0	4	4	2012-10-15	0	47	2	0	2	0	0	0	0.007	0.006980999999999999
1666	car2take.com	2012-10-15	6	1887962758	193045	4	233	0	4	4	2012-10-15	0	84	1	0	1	0	0	0	0.0035	0.003489
1666	car2take.com	2012-10-15	6	1887962760	193051	4	233	0	4	4	2012-10-15	0	79	1	0	1	0	0	0	0.0035	0.003489
1666	car2take.com	2012-10-15	6	1887962761	193054	4	233	0	4	4	2012-10-15	0	42	1	0	1	0	0	0	0.0035	0.003492
1666	care2.com	2012-10-15	6	1887962748	192968	4	233	0	4	46	2012-10-15	0	75	1	0	0	0	0	0	0	0
1666	care2.com	2012-10-15	6	1887962759	193046	4	233	0	4	4	2012-10-15	0	0	1	0	0	0	0	0	0	0
1666	careerbuilder.com	2012-10-15	6	1887964499	193033	4	233	0	4	7	2012-10-15	0	51	1	0	0	0	0	0	0	0
1666	cargazelle.com	2012-10-15	6	1887963154	192969	4	233	0	4	0	2012-10-15	0	97	50	0	39	0	0	0	0.039000000000000014	0.023807000000000002
1666	cargazelle.com	2012-10-15	6	1887963154	192972	4	233	0	4	0	2012-10-15	0	39	47	0	40	0	0	0	0.040000000000000015	0.025509999999999998
1666	cargazelle.com	2012-10-15	6	1887963154	193019	4	233	0	4	0	2012-10-15	0	30	1	0	1	0	0	0	0.001	0.000524
1666	cargazelle.com	2012-10-15	6	1887963154	193020	4	233	0	4	0	2012-10-15	0	5	66	0	53	0	0	0	0.053000000000000026	0.034724000000000005
1666	cargazelle.com	2012-10-15	6	1887963154	193026	4	233	0	4	0	2012-10-15	1	9	44	1	31	0	0	0	0.03100000000000001	0.018394999999999998
1666	cargazelle.com	2012-10-15	6	1887963154	193029	4	233	0	4	0	2012-10-15	0	29	49	0	45	0	0	0	0.04500000000000002	0.028140999999999996
1666	cargazelle.com	2012-10-15	6	1887963154	193032	4	233	0	4	0	2012-10-15	0	18	63	0	48	0	0	0	0.04800000000000003	0.031709
1666	cargazelle.com	2012-10-15	6	1887963154	193038	4	233	0	4	0	2012-10-15	0	4	57	0	48	0	0	0	0.04800000000000003	0.031332
1666	cargazelle.com	2012-10-15	6	1887963154	193041	4	233	0	4	0	2012-10-15	0	65	55	0	47	0	0	0	0.04700000000000002	0.029495
1666	cargazelle.com	2012-10-15	6	1887963154	193047	4	233	0	4	0	2012-10-15	0	16	62	0	51	0	0	0	0.051000000000000024	0.033735
1666	cargazelle.com	2012-10-15	6	1887963154	193056	4	233	0	4	0	2012-10-15	0	87	54	0	46	0	0	0	0.04600000000000002	0.028942000000000002
1666	carolinahondas.com	2012-10-15	6	1887963154	192970	4	233	0	4	0	2012-10-15	0	99	1	0	0	0	0	0	0	0
1666	carolinahondas.com	2012-10-15	6	1887963154	193020	4	233	0	4	0	2012-10-15	0	3	1	0	0	0	0	0	0	0
1666	carolinahondas.com	2012-10-15	6	1887963154	193029	4	233	0	4	0	2012-10-15	0	21	1	0	1	0	0	0	0.001	0.001
1666	carolinahondas.com	2012-10-15	6	1887963154	193057	4	233	0	4	0	2012-10-15	0	95	1	0	0	0	0	0	0	0
1666	carrentals.com	2012-10-15	6	1887962757	193042	4	233	0	4	4	2012-10-15	0	11	1	0	0	0	0	0	0	0
1666	cars-talk.com	2012-10-15	6	1887962748	192970	4	233	0	4	4	2012-10-15	0	74	1	0	0	0	0	0	0	0
1666	cars-talk.com	2012-10-15	6	1887963154	192969	4	233	0	4	0	2012-10-15	0	79	5	0	4	0	0	0	0.004	0.0034289999999999998
1666	cars-talk.com	2012-10-15	6	1887963154	192970	4	233	0	4	0	2012-10-15	0	35	5	0	1	0	0	0	0.001	0.000645
1666	cars-talk.com	2012-10-15	6	1887963154	192972	4	233	0	4	0	2012-10-15	0	84	2	0	2	0	0	0	0.002	0.001813
1666	cars-talk.com	2012-10-15	6	1887963154	192973	4	233	0	4	0	2012-10-15	0	62	7	0	5	0	0	0	0.005	0.003453
1666	cars-talk.com	2012-10-15	6	1887963154	193020	4	233	0	4	0	2012-10-15	0	56	3	0	2	0	0	0	0.002	0.001797
1666	cars-talk.com	2012-10-15	6	1887963154	193021	4	233	0	4	0	2012-10-15	0	54	3	0	1	0	0	0	0.001	0.000982
1666	cars-talk.com	2012-10-15	6	1887963154	193026	4	233	0	4	0	2012-10-15	0	96	8	0	7	0	0	0	0.007	0.006416000000000001
1666	cars-talk.com	2012-10-15	6	1887963154	193027	4	233	0	4	0	2012-10-15	0	38	5	0	3	0	0	0	0.003	0.002469
1666	cars-talk.com	2012-10-15	6	1887963154	193029	4	233	0	4	0	2012-10-15	0	66	2	0	2	0	0	0	0.002	0.001815
1666	cars-talk.com	2012-10-15	6	1887963154	193030	4	233	0	4	0	2012-10-15	0	43	12	0	4	0	0	0	0.004	0.002699
1666	cars-talk.com	2012-10-15	6	1887963154	193032	4	233	0	4	0	2012-10-15	0	35	2	0	2	0	0	0	0.002	0.0017829999999999999
1666	cars-talk.com	2012-10-15	6	1887963154	193033	4	233	0	4	0	2012-10-15	0	26	9	0	7	0	0	0	0.007	0.004591
1666	cars-talk.com	2012-10-15	6	1887963154	193038	4	233	0	4	0	2012-10-15	0	66	1	0	1	0	0	0	0.001	0.000823
1666	cars-talk.com	2012-10-15	6	1887963154	193039	4	233	0	4	0	2012-10-15	0	4	9	0	6	0	0	0	0.006	0.004157
1666	cars-talk.com	2012-10-15	6	1887963154	193041	4	233	0	4	0	2012-10-15	0	93	2	0	1	0	0	0	0.001	0.00099
1666	cars-talk.com	2012-10-15	6	1887963154	193042	4	233	0	4	0	2012-10-15	0	40	6	0	4	0	0	0	0.004	0.003424
1666	cars-talk.com	2012-10-15	6	1887963154	193047	4	233	0	4	0	2012-10-15	0	90	1	0	1	0	0	0	0.001	0.000823
1666	cars-talk.com	2012-10-15	6	1887963154	193048	4	233	0	4	0	2012-10-15	0	1	11	0	7	0	0	0	0.007	0.004573000000000001
1666	cars-talk.com	2012-10-15	6	1887963154	193056	4	233	0	4	0	2012-10-15	0	32	2	0	1	0	0	0	0.001	0.00096
1666	cars-talk.com	2012-10-15	6	1887963154	193057	4	233	0	4	0	2012-10-15	0	27	5	0	2	0	0	0	0.002	0.00148
1666	cars.com	2012-10-15	6	1887975350	192972	4	233	0	4	0	2012-10-15	0	31	1	0	0	0	0	0	0	0
1666	cars.com	2012-10-15	6	1887975350	193029	4	233	0	4	0	2012-10-15	0	35	1	0	0	0	0	0	0	0
1666	cars.com	2012-10-15	6	1887975350	193047	4	233	0	4	0	2012-10-15	0	90	2	0	0	0	0	0	0	0
1666	cars.oodle.com	2012-10-15	6	1887963154	192969	4	233	0	4	0	2012-10-15	0	52	1	0	0	0	0	0	0	0
1666	cars.oodle.com	2012-10-15	6	1887963154	193029	4	233	0	4	0	2012-10-15	0	93	3	0	0	0	0	0	0	0
1666	cars.oodle.com	2012-10-15	6	1887963154	193030	4	233	0	4	0	2012-10-15	0	61	1	0	0	0	0	0	0	0
1666	cars.oodle.com	2012-10-15	6	1887963154	193039	4	233	0	4	0	2012-10-15	0	11	1	0	0	0	0	0	0	0
1666	cars.oodle.com	2012-10-15	6	1887963154	193057	4	233	0	4	0	2012-10-15	0	75	1	0	0	0	0	0	0	0
1666	cartype.com	2012-10-15	6	1887963154	192970	4	233	0	4	0	2012-10-15	0	75	3	0	3	0	0	0	0.003	0.0019399999999999999
1666	cartype.com	2012-10-15	6	1887963154	193027	4	233	0	4	0	2012-10-15	0	82	1	0	1	0	0	0	0.001	0.00044
1666	cartype.com	2012-10-15	6	1887963154	193030	4	233	0	4	0	2012-10-15	0	99	1	0	0	0	0	0	0	0
1666	cartype.com	2012-10-15	6	1887963154	193033	4	233	0	4	0	2012-10-15	0	86	2	0	1	0	0	0	0.001	0.00053
1666	cartype.com	2012-10-15	6	1887963154	193048	4	233	0	4	0	2012-10-15	0	82	1	0	1	0	0	0	0.001	0.00039
1666	cartype.com	2012-10-15	6	1887963154	193057	4	233	0	4	0	2012-10-15	0	56	1	0	1	0	0	0	0.001	0.00095
1666	cdkitchen.com	2012-10-15	6	1887964499	193033	4	233	0	4	7	2012-10-15	0	74	1	0	1	0	0	0	0.001	0.001
1666	celebgossip.com	2012-10-15	6	1887962748	192968	4	233	0	4	4	2012-10-15	0	42	2	0	2	0	0	0	0.007	0.00688
1666	celebrity-gossip.net	2012-10-15	6	1887962748	192968	4	233	0	4	4	2012-10-15	0	32	3	0	3	0	0	0	0.0105	0.00456
1666	celebrity-gossip.net	2012-10-15	6	1887962748	192969	4	233	0	4	4	2012-10-15	0	93	9	0	4	0	0	0	0.014	0.00476
1666	celebrity-gossip.net	2012-10-15	6	1887962748	192970	4	233	0	4	4	2012-10-15	0	70	2	0	1	0	0	0	0.0035	0.00206
1666	celebrity-gossip.net	2012-10-15	6	1887962755	193034	4	233	0	4	4	2012-10-15	0	90	1	0	1	0	0	0	0.0035	0.00101
1666	celebrity-gossip.net	2012-10-15	6	1887962755	193035	4	233	0	4	4	2012-10-15	0	24	1	0	1	0	0	0	0.0035	0.00237
1666	celebrity-gossip.net	2012-10-15	6	1887962758	193043	4	233	0	4	4	2012-10-15	0	51	1	0	1	0	0	0	0.0035	0.00178
1666	celebrity-gossip.net	2012-10-15	6	1887962758	193044	4	233	0	4	4	2012-10-15	0	83	2	0	2	0	0	0	0.007	0.0029
1666	celebrity-gossip.net	2012-10-15	6	1887962758	193045	4	233	0	4	4	2012-10-15	0	64	1	0	1	0	0	0	0.0035	0.00077
1666	celebrity-gossip.net	2012-10-15	6	1887962759	193046	4	233	0	4	4	2012-10-15	0	73	1	0	1	0	0	0	0.0035	0.00039
1666	celebrity-gossip.net	2012-10-15	6	1887962759	193047	4	233	0	4	4	2012-10-15	0	14	1	0	1	0	0	0	0.0035	0.00217
1666	celebrity-gossip.net	2012-10-15	6	1887962759	193048	4	233	0	4	4	2012-10-15	0	72	3	0	3	0	0	0	0.0105	0.00397
1666	celebrity-gossip.net	2012-10-15	6	1887962760	193049	4	233	0	4	4	2012-10-15	0	51	2	0	2	0	0	0	0.007	0.00216
1666	celebrity-gossip.net	2012-10-15	6	1887962760	193051	4	233	0	4	4	2012-10-15	0	74	1	0	1	0	0	0	0.0035	0.0009
1666	celebrity-gossip.net	2012-10-15	6	1887962761	193053	4	233	0	4	4	2012-10-15	0	71	1	0	1	0	0	0	0.0035	0.00116
1666	celebrity-gossip.net	2012-10-15	6	1887966392	192981	4	233	0	4	94	2012-10-15	0	73	1	0	1	0	0	0	0.00115	0.00093
1666	celebrity-gossip.net	2012-10-15	6	1887966392	192984	4	233	0	4	94	2012-10-15	0	36	1	0	0	0	0	0	0	0
1666	celebrity-gossip.net	2012-10-15	6	1887966392	192991	4	233	0	4	94	2012-10-15	0	67	1	0	1	0	0	0	0.00115	0.00057
1666	celebrity-gossip.net	2012-10-15	6	1887966392	192992	4	233	0	4	94	2012-10-15	0	29	1	0	1	0	0	0	0.00115	0.00081
1666	celebrity-gossip.net	2012-10-15	6	1887966392	192999	4	233	0	4	94	2012-10-15	0	27	2	0	2	0	0	0	0.0023	0.001
1666	celebrity-gossip.net	2012-10-15	6	1887966392	193002	4	233	0	4	94	2012-10-15	0	42	1	0	1	0	0	0	0.00115	0.00054
1666	celebrity-gossip.net	2012-10-15	6	1887966392	193010	4	233	0	4	94	2012-10-15	0	16	1	0	0	0	0	0	0	0
1666	celebrityawesome.com	2012-10-15	6	1887964379	192968	4	233	0	4	7	2012-10-15	0	41	4	0	0	0	0	0	0	0
1666	celebrityawesome.com	2012-10-15	6	1887964379	192969	4	233	0	4	7	2012-10-15	0	50	1	0	0	0	0	0	0	0
1666	celebrityawesome.com	2012-10-15	6	1887964379	192970	4	233	0	4	7	2012-10-15	0	36	1	0	0	0	0	0	0	0
1666	celebrityawesome.com	2012-10-15	6	1887966392	192975	4	233	0	4	94	2012-10-15	0	30	1	0	0	0	0	0	0	0
1666	celebrityawesome.com	2012-10-15	6	1887966392	192989	4	233	0	4	94	2012-10-15	0	0	2	0	1	0	0	0	0.00115	0.000594
1666	celebrityawesome.com	2012-10-15	6	1887966392	192990	4	233	0	4	94	2012-10-15	0	60	1	0	1	0	0	0	0.00115	0.001139
1666	celebrityawesome.com	2012-10-15	6	1887966392	193003	4	233	0	4	94	2012-10-15	0	91	1	0	0	0	0	0	0	0
1666	celebrityawesome.com	2012-10-15	6	1887966392	193007	4	233	0	4	94	2012-10-15	0	11	1	0	0	0	0	0	0	0
1666	celebrityawesome.com	2012-10-15	6	1887966392	193008	4	233	0	4	94	2012-10-15	0	56	1	0	0	0	0	0	0	0
1666	celebrityawesome.com	2012-10-15	6	1887966392	193017	4	233	0	4	94	2012-10-15	0	78	1	0	0	0	0	0	0	0
1666	celebritynewsstories.com	2012-10-15	6	1887966392	192986	4	233	0	4	94	2012-10-15	0	0	1	0	0	0	0	0	0	0
1666	celebritynewsstories.com	2012-10-15	6	1887966392	192998	4	233	0	4	94	2012-10-15	0	50	1	0	1	0	0	0	0.00115	0.0005
1666	cellphoneforums.net	2012-10-15	6	1887962761	193054	4	233	0	4	4	2012-10-15	0	25	1	0	0	0	0	0	0	0
1666	chacha.com	2012-10-15	6	1887964502	193056	4	233	0	4	7	2012-10-15	0	50	32	0	0	0	0	0	0	0
1666	chacha.com	2012-10-15	6	1887964502	193057	4	233	0	4	7	2012-10-15	0	19	12	0	0	0	0	0	0	0
1666	cherokeeforum.com	2012-10-15	6	1887963154	192973	4	233	0	4	0	2012-10-15	0	1	2	0	0	0	0	0	0	0
1666	cherokeeforum.com	2012-10-15	6	1887963154	193029	4	233	0	4	0	2012-10-15	0	48	1	0	0	0	0	0	0	0
1666	cherokeeforum.com	2012-10-15	6	1887963154	193030	4	233	0	4	0	2012-10-15	0	28	1	0	0	0	0	0	0	0
1666	cherokeeforum.com	2012-10-15	6	1887963154	193039	4	233	0	4	0	2012-10-15	0	40	1	0	0	0	0	0	0	0
1666	cherokeeforum.com	2012-10-15	6	1887963154	193047	4	233	0	4	0	2012-10-15	0	70	1	0	0	0	0	0	0	0
1666	chictraveler.com	2012-10-15	6	1887962748	192968	4	233	0	4	4	2012-10-15	0	58	3	0	1	0	0	0	0.0035	0.00278
1666	chictraveler.com	2012-10-15	6	1887962748	192969	4	233	0	4	4	2012-10-15	0	2	6	0	3	0	0	0	0.0105	0.00841
1666	chictraveler.com	2012-10-15	6	1887962748	192970	4	233	0	4	4	2012-10-15	0	61	2	0	0	0	0	0	0	0
